solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,j_m,ks_m,ph_qual
1636148068921376768,Gaia DR3 598616293855857664,598616293855857664,231926747,2016.0,133.0426858357576,0.01197513472288847,10.856399840955222,0.0074167679995298386,1.345385043402015,0.014531970955431461,92.58103942871094,16.11717414855957,-7.135771152342677,0.016515914350748062,-14.451437955998884,0.014704247936606407,-0.46704116463661194,-0.1006251871585846,-0.14315198361873627,-0.10118573904037476,0.10347459465265274,0.008611449971795082,-0.1118750274181366,0.19865643978118896,-0.013725991360843182,-0.4802268147468567,586,0,584,2,-0.6821492910385132,560.1845092773438,0.0,0.0,31,False,1.5498870611190796,,,,,,,,67,18,0.026445018127560616,70,29,0,0.03247381001710892,137.18443298339844,0,0,0.979449450969696,0.08151660114526749,0.6261979341506958,0.2745421528816223,0.1581878662109375,78.83077239990234,22.917570114135742,44.068016052246094,43.78236770629883,False,589,78500.68597176975,11.69723129272461,6711.04833984375,13.450182914733887,66,41794.926364028404,23.161733627319336,1804.4818115234375,13.785733222961426,64,52609.31455584025,20.103229522705078,2616.958251953125,12.945239067077637,1.2025913000106812,0,0,0,1,0,0.8404941558837891,0.33555030822753906,0.50494384765625,7.738337993621826,2.0830631256103516,2,28,1,17,12.955546379089355,,,933.6685791015625,,5500.0,4.0,0.0,111,,,,12.741803169250488,0.02677694335579872,27,,NOT_AVAILABLE,216.80820685591135,31.690565932979847,132.4250840726558,-6.471227648498999,False,False,0,True,True,False,False,False,True,True,False,1.0322624509730496e-13,5.156099072006759e-13,0.9998807907104492,5602.35546875,5585.2197265625,5637.50830078125,4.267899990081787,4.252999782562256,4.295199871063232,-0.26840001344680786,-0.2890999913215637,-0.2298000007867813,691.8571166992188,657.4071044921875,709.915283203125,0.021900000050663948,0.010200000368058681,0.04410000145435333,0.018200000748038292,0.008500000461935997,0.03689999878406525,0.009800000116229057,0.0044999998062849045,0.01979999989271164,MARCS,12.37399959564209,12.01099967956543,AAA
1636148068921376768,Gaia DR3 598616809251923712,598616809251923712,1740557029,2016.0,133.0865605238264,0.010951333679258823,10.882246707135543,0.006551959551870823,1.4544763198057133,0.0136876804754138,106.26171112060547,14.83131217956543,-11.80358097091371,0.01470695436000824,-8.980162084092797,0.011805742979049683,-0.47105535864830017,-0.1824549436569214,-0.13397753238677979,-0.13240067660808563,0.13602314889431,-0.030562853440642357,-0.08789275586605072,0.2165578007698059,-0.019222231581807137,-0.40508392453193665,620,620,610,10,-2.618558883666992,960.7644653320312,0.0563773475587368,5.609275817871094,31,True,1.4580237865447998,,,,,,,,70,18,0.022293591871857643,74,29,1,0.028809603303670883,127.32366943359375,0,0,0.9251373410224915,,,,,,,,,False,622,1153265.3411166933,114.41322326660156,10079.8251953125,10.532544136047363,70,498159.81837211025,142.4057159423828,3498.1728515625,11.095120429992676,69,934341.3364139501,181.23684692382812,5155.36083984375,9.82163143157959,1.242126226425171,0,70,0,8,0,1.273488998413086,0.5625762939453125,0.7109127044677734,61.61830520629883,0.165423184633255,1,28,7,14,119.27506256103516,0.29231616854667664,0.13311229646205902,901.8609619140625,1.8538475036621094,4750.0,3.0,-0.25,222,9.803515434265137,2.3837084770202637,17,9.530713081359863,0.006952711381018162,17,129.895263671875,NOT_AVAILABLE,216.80237043660912,31.740565424713022,132.45968487147678,-6.434587432247676,False,False,0,True,True,True,False,False,True,True,False,1.022218673097687e-13,5.10593086908151e-13,0.9999802112579346,4832.82177734375,4829.71044921875,4842.10595703125,2.881999969482422,2.8705999851226807,2.9042000770568848,-0.10840000212192535,-0.11240000277757645,-0.10509999841451645,616.31298828125,601.8242797851562,624.1226806640625,0.3668000102043152,0.3637000024318695,0.37599998712539673,0.2865999937057495,0.2840999960899353,0.2939000129699707,0.15109999477863312,0.14970000088214874,0.1550000011920929,MARCS,8.892999649047852,8.244999885559082,AAA
1636148068921376768,Gaia DR3 598617187209051392,598617187209051392,56020355,2016.0,133.05531571492236,0.05088767781853676,10.875582170748297,0.032686926424503326,2.3010246059627697,0.06267944723367691,36.71099090576172,9.251460075378418,-4.750031786072128,0.07037977129220963,-7.938936925441866,0.06415708363056183,-0.47970694303512573,-0.16422683000564575,-0.02349935472011566,-0.20072202384471893,0.19833385944366455,-0.07427077740430832,0.011287636123597622,0.13844436407089233,0.11569392681121826,-0.4552818238735199,585,585,577,8,64.08526611328125,26993.1484375,0.5376860499382019,548.3148193359375,31,False,1.604156732559204,,,,,,,,66,18,0.11267942935228348,69,27,0,0.030288049951195717,139.34410095214844,0,0,3.403747320175171,,,,,,,,,False,564,562862.8957133939,277.39996337890625,2029.066162109375,11.311360359191895,63,328933.6945857653,128.77822875976562,2554.264892578125,11.545771598815918,63,335367.5039715943,102.91427612304688,3258.707275390625,10.934093475341797,1.1802184581756592,0,0,0,0,0,0.6116781234741211,0.23441123962402344,0.37726688385009766,10.49858570098877,0.8389780521392822,1,26,6,16,54.569175720214844,3.464463472366333,0.00024119805311784148,882.60791015625,16.810728073120117,6250.0,4.0,0.0,222,21.17201805114746,8.368926048278809,18,10.78315544128418,0.011640455573797226,18,56.983917236328125,NOT_AVAILABLE,216.79404890787598,31.709974899756745,132.43181625641398,-6.44938598084099,False,False,0,True,True,True,False,False,False,True,False,1.0885114695453196e-13,5.437059765085739e-13,0.9993239641189575,,,,,,,,,,,,,,,,,,,,,,,10.520000457763672,10.255999565124512,AAA
1636148068921376768,Gaia DR3 598617943123292416,598617943123292416,113310887,2016.0,133.0416850637062,0.013610872440040112,10.928890718438762,0.00806801114231348,1.2705602038194705,0.016756922006607056,75.82300567626953,16.072839736938477,-1.0162394084106205,0.017946798354387283,-16.040680108708358,0.016472619026899338,-0.45616263151168823,-0.28377941250801086,-0.12096787989139557,-0.18731912970542908,0.2248649299144745,-0.027093973010778427,0.007311320398002863,0.15510602295398712,0.1505022794008255,-0.4491260349750519,543,0,539,4,0.8060527443885803,562.3828125,0.0,0.0,31,False,1.5597095489501953,,,,,,,,62,18,0.02872253581881523,65,25,0,0.028646089136600494,137.25106811523438,1,0,1.0241366624832153,0.09361478686332703,0.6026554107666016,0.2694297432899475,0.13026243448257446,138.5973663330078,20.585851669311523,42.94279098510742,-41.53488540649414,False,543,64275.66572962434,9.88200569152832,6504.31396484375,13.667250633239746,61,34720.957627743555,20.86400604248047,1664.1558837890625,13.98706340789795,60,42467.88441442406,16.292701721191406,2606.558837890625,13.177743911743164,1.200903058052063,0,0,0,0,0,0.8093194961547852,0.3198127746582031,0.48950672149658203,62.07992172241211,4.199153900146484,2,22,5,14,9.364322662353516,,,901.8609619140625,,5750.0,4.0,-0.5,222,,,,12.973877906799316,0.06228560209274292,17,,NOT_AVAILABLE,216.7306620670987,31.720625712003955,132.40420115859848,-6.401763431793873,False,False,0,True,True,False,False,False,False,True,False,1.0301308417393074e-13,5.145452206672951e-13,0.9999019503593445,,,,,,,,,,,,,,,,,,,,,,,12.59000015258789,12.25100040435791,AAA
1636148068921376768,Gaia DR3 598620245225724928,598620245225724928,131976085,2016.0,133.232735716379,0.011433479376137257,10.945215087463337,0.006908100098371506,14.503181255741397,0.01535721868276596,944.3885498046875,114.46000671386719,25.890821200372823,0.015264533460140228,111.49331407036362,0.01133967749774456,-0.49620556831359863,-0.06267014890909195,-0.09175244718790054,-0.12251807749271393,0.12084869295358658,-0.02218969725072384,-0.08333265036344528,0.3722074627876282,-0.1323956847190857,-0.35469233989715576,618,17,615,3,3.227172374725342,725.3156127929688,0.029010316357016563,1.0595537424087524,31,False,1.335368037223816,,,,,,,,71,18,0.022770585492253304,74,31,0,0.01801646500825882,165.14590454101562,0,0,1.093239188194275,,,,,,,,,False,616,112469.20542695513,22.94667625427246,4901.32861328125,13.059782981872559,67,31111.20813985397,23.2996826171875,1335.26318359375,14.106249809265137,66,120697.96752854096,39.98321533203125,3018.7158203125,12.043645858764648,1.3497843742370605,0,0,0,0,0,2.0626039505004883,1.0464668273925781,1.0161371231079102,17.941871643066406,0.6673186421394348,1,37,7,15,37.50577926635742,0.24421699345111847,0.48930928111076355,870.7026977539062,13.441206932067871,3800.0,4.5,-0.25,101,,,,11.582186698913574,0.010722718201577663,30,37.74246597290039,NOT_AVAILABLE,216.80746227905811,31.897242003260867,132.5812455897176,-6.334727534589598,False,False,0,True,True,True,False,False,False,True,False,1.1602940559306968e-13,5.795610302436471e-13,0.9986132383346558,,,,,,,,,,,,,,,,,,,,,,,10.781000137329102,9.885000228881836,AAA
1636148068921376768,Gaia DR3 598624437113819520,598624437113819520,546851206,2016.0,133.12697860742088,0.01313528511673212,10.984115973713626,0.007637497503310442,1.5832017649406263,0.01594114489853382,99.31543731689453,16.152921676635742,-2.6362873286171635,0.01730136014521122,-15.936338578767877,0.014369762502610683,-0.4603230059146881,-0.24981717765331268,-0.19757556915283203,-0.12393873929977417,0.20216143131256104,0.009907444939017296,-0.06356962025165558,0.1989869773387909,0.04930303245782852,-0.4013569951057434,596,0,593,3,3.730126142501831,728.2774047851562,0.02563766948878765,0.6351813673973083,31,False,1.5706223249435425,,,,,,,,68,18,0.026435941457748413,70,27,0,0.027302192524075508,157.64463806152344,0,0,1.1101343631744385,0.0954488143324852,0.6221398115158081,0.2622213661670685,0.10657135397195816,142.0074005126953,20.206899642944336,45.53090286254883,44.11772537231445,False,605,71580.05159840513,9.300195693969727,7696.61767578125,13.550386428833008,65,39442.96057905566,20.82339859008789,1894.1654052734375,13.848618507385254,58,46217.06143003628,20.74616813659668,2227.73974609375,13.08588981628418,1.196702480316162,0,1,0,1,0,0.7627286911010742,0.2982320785522461,0.4644966125488281,-23.242616653442383,2.6992337703704834,2,30,2,15,12.50674057006836,,,901.861083984375,,6000.0,4.5,-0.5,222,,,,12.8456392288208,0.031037818640470505,28,,NOT_AVAILABLE,216.71390569371175,31.819918580077555,132.4700570752094,-6.325748335264406,False,False,0,True,True,False,False,False,True,True,False,1.0340826231327455e-13,5.165190649324136e-13,0.999862790107727,6052.2666015625,6012.173828125,6070.34521484375,4.400400161743164,4.361700057983398,4.438000202178955,-0.5327000021934509,-0.5698999762535095,-0.5116999745368958,602.5194702148438,585.7354736328125,614.8831787109375,0.11389999836683273,0.09070000052452087,0.12449999898672104,0.09690000116825104,0.0771000012755394,0.10599999874830246,0.052400000393390656,0.04170000180602074,0.05730000138282776,PHOENIX,12.555000305175781,12.260000228881836,AAA
1636148068921376768,Gaia DR3 598625296107256320,598625296107256320,1207009240,2016.0,133.2961441325748,0.02086639031767845,11.016592422728504,0.012471595779061317,0.7774031255275894,0.02626567892730236,29.597679138183594,8.203353881835938,-6.114535084486925,0.02686438150703907,5.468773252725588,0.02174762636423111,-0.47618651390075684,-0.14221277832984924,-0.04793061688542366,-0.219553604722023,0.1527603268623352,-0.09567873924970627,0.0516238771378994,0.2945307493209839,-0.07873430103063583,-0.3636057674884796,628,628,607,21,20.383678436279297,4259.75439453125,0.19723424315452576,73.04589080810547,31,True,1.4238009452819824,,,,,,,,71,18,0.040535178035497665,74,31,1,0.015529973432421684,139.2610321044922,0,0,1.6410194635391235,,,,,,,,,False,567,466000.81087595824,154.92755126953125,3007.86279296875,11.516400337219238,72,183203.19002233818,95.58039093017578,1916.7445068359375,12.181209564208984,71,404208.08054687065,111.45030212402344,3626.801025390625,10.731383323669434,1.260537028312683,0,1,0,0,0,1.4498262405395508,0.6648092269897461,0.7850170135498047,97.0015640258789,0.23250244557857513,1,34,5,15,77.30508422851562,3.1634674072265625,0.000129490508697927,901.861328125,4.326751708984375,4500.0,2.5,0.25,222,7.847546100616455,3.048957347869873,27,10.424861907958984,0.005403541959822178,27,84.11518096923828,NOT_AVAILABLE,216.76265701729164,31.983981999747844,132.62177301364113,-6.249014499441413,False,False,0,True,True,True,False,False,False,True,False,1.0250368533571558e-13,5.120007607987975e-13,0.9999523758888245,,,,,,,,,,,,,,,,,,,,,,,9.701000213623047,8.947999954223633,AAA
1636148068921376768,Gaia DR3 598638662045573760,598638662045573760,910478822,2016.0,132.85974038194516,0.013817726634442806,10.804023780989047,0.008507239632308483,0.7929417783955918,0.01753738895058632,45.214359283447266,5.818121433258057,-4.6277087047794465,0.01777942106127739,3.526307930831896,0.012862388975918293,-0.39058050513267517,-0.2668077349662781,-0.3428204655647278,0.13154719769954681,0.1662275791168213,0.14704887568950653,-0.3010479211807251,0.4638504385948181,-0.26904603838920593,-0.30783623456954956,506,0,501,5,0.3727155923843384,511.8716125488281,0.011966999620199203,0.11259038746356964,31,False,1.5841611623764038,,,,,,,,58,20,0.027113674208521843,60,23,0,0.05935266241431236,115.67862701416016,0,0,1.011182427406311,0.03230877220630646,0.5456799864768982,0.16696898639202118,0.19633172452449799,140.79669189453125,18.410118103027344,42.10753631591797,-34.92306900024414,False,521,56389.8383428921,96.87577819824219,582.083984375,13.809364318847656,58,31972.566638886794,186.74673461914062,171.2081756591797,14.076598167419434,58,35284.06154201168,167.11012268066406,211.142578125,13.378949165344238,1.1927082538604736,0,1,0,0,0,0.6976490020751953,0.26723384857177734,0.43041515350341797,67.69017791748047,9.158110618591309,2,25,9,14,8.507722854614258,,,933.66845703125,,6000.0,4.5,-0.75,111,,,,13.188943862915039,0.10797162353992462,17,,VARIABLE,216.7736397384997,31.50573147742145,132.2654681361634,-6.570635756250247,False,False,0,True,True,False,True,False,True,True,False,1.0260444159885737e-13,5.125040474472653e-13,0.9999423623085022,6125.08349609375,6093.54345703125,6155.28271484375,4.030099868774414,3.9999001026153564,4.061999797821045,-0.6851999759674072,-0.704800009727478,-0.6625000238418579,1104.572021484375,1067.8582763671875,1142.5355224609375,0.058800000697374344,0.04149999842047691,0.07450000196695328,0.05050000175833702,0.035599999129772186,0.0640999972820282,0.027400000020861626,0.019300000742077827,0.03480000048875809,MARCS,12.937999725341797,12.623000144958496,AAA
1636148068921376768,Gaia DR3 598638902563740672,598638902563740672,253531614,2016.0,132.8567342718141,0.011759798042476177,10.818079400239602,0.0072292122058570385,1.462564875189945,0.014832794666290283,98.60346221923828,7.951164722442627,-7.946566680540167,0.015117514878511429,0.2703672045869159,0.011075694113969803,-0.37971556186676025,-0.228887677192688,-0.30092665553092957,0.09165500104427338,0.14339780807495117,0.11376222968101501,-0.2620648145675659,0.4246982932090759,-0.2375418245792389,-0.2878073453903198,509,509,505,4,-0.31634607911109924,770.6726684570312,0.06770983338356018,7.150371074676514,31,True,1.5830397605895996,,,,,,,,58,20,0.022748418152332306,60,23,0,0.038562629371881485,127.51954650878906,0,0,0.9893485903739929,,,,,,,,,False,523,187081.91045055346,35.49739456176758,5270.2998046875,12.50728702545166,58,105496.75721549444,48.2464599609375,2186.621826171875,12.780444145202637,57,116885.31745853384,38.14561080932617,3064.187744140625,12.078495979309082,1.1886882781982422,0,0,0,0,0,0.7019481658935547,0.27315711975097656,0.4287910461425781,21.460250854492188,2.0778439044952393,1,26,5,16,25.384838104248047,1.4788801670074463,0.6939895153045654,933.66845703125,16.43846893310547,6000.0,3.5,0.0,111,7.005975723266602,63.62099075317383,10,11.893858909606934,0.014478237368166447,21,24.834421157836914,NOT_AVAILABLE,216.757255198985,31.509070030816765,132.25875496691802,-6.5579156340520095,False,False,0,True,True,True,False,False,True,True,False,1.0493143084034512e-13,5.241271826272875e-13,0.9997119903564453,6227.93994140625,6219.10498046875,6236.09619140625,4.135700225830078,4.129499912261963,4.1417999267578125,-0.12540000677108765,-0.13359999656677246,-0.11739999800920486,665.1906127929688,659.0946044921875,671.6627807617188,0.11699999868869781,0.11169999837875366,0.12189999967813492,0.1005999967455864,0.09610000252723694,0.10480000078678131,0.05420000106096268,0.05169999971985817,0.05649999901652336,MARCS,11.619999885559082,11.309000015258789,AAA
1636148068921376768,Gaia DR3 598639211801401088,598639211801401088,499541933,2016.0,132.7686761166671,0.011627140454947948,10.812859965604671,0.006913178600370884,2.068649921457614,0.014190390706062317,145.77821350097656,36.34001541137695,11.254617578309448,0.014528493396937847,-34.55329570516323,0.011043981648981571,-0.32775044441223145,-0.24154195189476013,-0.26485684514045715,0.11717107146978378,0.164234921336174,0.12565600872039795,-0.17227856814861298,0.3871622681617737,-0.260051965713501,-0.27611052989959717,501,0,499,2,0.06439176201820374,505.120849609375,0.0,0.0,31,True,1.5486258268356323,,,,,,,,57,20,0.02181299217045307,60,18,0,0.035178858786821365,177.30233764648438,0,0,1.0013741254806519,0.25307077169418335,0.5258471369743347,0.22079722583293915,0.208989217877388,-171.04052734375,14.54686164855957,-59.08107376098633,-26.590877532958984,False,512,90383.71217544055,12.34482192993164,7321.5888671875,13.297141075134277,59,47837.417716612676,29.206336975097656,1637.9122314453125,13.63912296295166,60,60808.51817641642,24.808631896972656,2451.103271484375,12.787984848022461,1.202052116394043,0,1,0,0,0,0.8511381149291992,0.3419818878173828,0.5091562271118164,39.2640380859375,1.7386481761932373,2,29,5,17,15.810851097106934,,,933.66845703125,,5500.0,4.0,-0.25,111,,,,12.551384925842285,0.02474307268857956,24,,NOT_AVAILABLE,216.719450274108,31.428641660675417,132.1764041275589,-6.58647476328081,False,False,0,True,True,False,False,False,False,True,False,1.0405994913410127e-13,5.197741651148668e-13,0.9997982382774353,5712.552734375,5703.30859375,5726.85546875,4.434299945831299,4.4268999099731445,4.440999984741211,-0.39160001277923584,-0.40059998631477356,-0.37860000133514404,446.8761901855469,442.82330322265625,452.33819580078125,0.07810000330209732,0.07329999655485153,0.08470000326633453,0.06520000100135803,0.06120000034570694,0.07079999893903732,0.03500000014901161,0.03280000016093254,0.03799999877810478,PHOENIX,12.196999549865723,11.793999671936035,AAA
